timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m,q_u_cheng_veh_per_hour,k_cp1_cheng_veh_per_km,cheng_t_cp2_s,cheng_l_cp2_m,max_queue_length_cheng_m,cheng_t_cp3_s
395,1i,150.0,9,1.3581,8,19.0,False,2,0.0,5.0,8.0,scenario_normal_balanced,train,development,0.11,7.0,-0.45079999999999987,0.12666666666666668,0.0,-232.17,2.0,2.0,True,,60.0,293.3496,0.23333333333333334,,,,390.0,5.0021,,
400,1i,150.0,10,1.8972,8,19.0,False,2,0.0,5.0,8.0,scenario_normal_balanced,train,development,0.11,7.0,-1.5568000000000002,0.12666666666666668,0.0,-101.17,3.0,1.0,False,0,66.66666666666667,455.3280000000001,0.23333333333333334,,,,400.0,5.0021,,
405,1i,150.0,11,1.1301,9,19.0,False,2,0.0,5.0,8.0,scenario_normal_balanced,train,development,0.11,5.289999999999999,-2.502,0.12666666666666668,0.0,-20.94,3.0,6.0,False,5,73.33333333333334,298.3464000000001,0.17633333333333331,,,,400.0,5.0021,,
410,1i,150.0,7,1.999,5,31.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,18.009999999999998,0.6093000000000002,0.21146666666666666,-1.0,-3.01,4.0,4.0,False,10,46.66666666666667,335.83200000000005,0.6003333333333333,,,,400.0,5.0021,,407.0
415,1i,150.0,6,2.8484,5,31.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,18.009999999999998,2.4402,0.21146666666666666,-1.0,-3.0,4.0,9.0,False,15,40.0,410.16959999999995,0.6003333333333333,,,,400.0,5.0021,,407.0
420,1i,150.0,5,0.0,5,31.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,12.709999999999997,-2.0423,0.21146666666666666,-1.0,-3.0,4.0,14.0,False,20,33.333333333333336,0.0,0.4236666666666666,,,,400.0,5.0021,,407.0
425,1i,150.0,7,6.8963,5,31.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,12.719999999999999,5.5382,0.21146666666666666,-1.0,-3.0,4.0,19.0,False,25,46.66666666666667,1158.5784,0.424,,,,400.0,5.0021,,407.0
430,1i,150.0,7,3.1143,5,31.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,12.719999999999999,1.2171,0.21146666666666666,-1.0,-3.0,4.0,24.0,False,30,46.66666666666667,523.2024,0.424,,,,400.0,5.0021,,407.0
435,1i,150.0,6,0.0023,6,35.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,16.72,-1.1278000000000001,0.23813333333333334,-1.0,-3.0,5.0,4.0,False,35,40.0,0.33120000000000005,0.5573333333333333,,,,400.0,5.0021,,407.0
440,1i,150.0,5,4.7367,4,35.72,False,1,26.0357,430.99,430.99,scenario_normal_balanced,train,development,0.11,4.0,2.7377,0.23813333333333334,0.0,425.99,6.0,2.0,False,40,33.333333333333336,568.404,0.13333333333333333,,,,400.0,5.0021,,439.0
445,1i,150.0,4,6.3177,0,0.0,False,1,26.1661,296.79,296.79,scenario_normal_balanced,train,development,0.11,-31.72,3.4693000000000005,0.0,0.0,291.79,7.0,1.0,False,45,26.666666666666668,606.4992000000001,-1.0573333333333332,,,,400.0,5.0021,,439.0
450,1i,150.0,4,0.808,2,13.74,False,1,26.9288,162.16,162.16,scenario_normal_balanced,train,development,0.11,-17.979999999999997,0.808,0.0916,0.0,157.16,7.0,6.0,False,50,26.666666666666668,77.56800000000001,-0.5993333333333333,,,,400.0,5.0021,,439.0
455,1i,150.0,6,5.3047,4,17.71,False,1,14.9504,61.95,61.95,scenario_normal_balanced,train,development,0.11,-14.009999999999998,-1.5915999999999997,0.11806666666666667,0.0,56.95,0.0,4.0,True,,40.0,763.8768,-0.4669999999999999,,,,400.0,5.0021,,439.0
460,1i,150.0,6,1.374,4,17.71,False,1,2.8776,22.51,22.51,scenario_normal_balanced,train,development,0.11,-14.009999999999998,-1.7403,0.11806666666666667,0.0,17.51,0.0,9.0,True,,40.0,197.85600000000002,-0.4669999999999999,,,,400.0,5.0021,,439.0
465,1i,150.0,7,3.7652,6,21.71,False,1,0.0078,21.71,21.71,scenario_normal_balanced,train,development,0.11,-14.009999999999998,3.7629,0.14473333333333335,0.0,16.71,0.0,14.0,True,,46.66666666666667,632.5536000000002,-0.4669999999999999,,190.76346649180326,23.541131385107036,461.0,21.8996,,439.0
470,1i,150.0,7,2.1649,6,21.71,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,-14.009999999999998,-2.5718,0.14473333333333335,0.0,-409.28000000000003,0.0,19.0,True,,46.66666666666667,363.70320000000004,-0.4669999999999999,,190.76346649180326,23.541131385107036,461.0,21.8996,,439.0
475,1i,150.0,7,0.3864,6,21.71,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,21.71,-5.9313,0.14473333333333335,0.0,-275.08000000000004,0.0,24.0,True,,46.66666666666667,64.91520000000001,0.7236666666666667,,190.76346649180326,23.541131385107036,461.0,21.8996,,439.0
480,1i,150.0,8,2.5354,7,21.71,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,7.970000000000001,1.7274,0.14473333333333335,0.0,-140.45,1.0,4.0,False,0,53.333333333333336,486.7968,0.26566666666666666,,,,480.0,21.7142,,
485,1i,150.0,9,2.5882,7,21.71,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,4.0,-2.7165000000000004,0.14473333333333335,0.0,-40.24,2.0,2.0,True,,60.0,559.0512,0.13333333333333333,,,,480.0,21.7142,,
490,1i,150.0,9,1.1426,8,25.72,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,8.009999999999998,-0.23140000000000005,0.17146666666666666,0.0,-0.8000000000000007,3.0,1.0,False,0,60.0,246.8016,0.26699999999999996,,,,,,,
495,1i,150.0,10,2.0833,8,25.72,False,2,13.643,21.71,403.12,scenario_normal_balanced,train,development,0.11,4.009999999999998,-1.6819000000000002,0.17146666666666666,1.0,381.41,3.0,6.0,False,5,66.66666666666667,499.992,0.1336666666666666,,,,,,,
500,1i,150.0,6,1.9807,5,25.72,False,2,13.6265,21.71,267.79,scenario_normal_balanced,train,development,0.11,4.009999999999998,-0.18419999999999992,0.17146666666666666,1.0,246.08,4.0,4.0,False,10,40.0,285.2208,0.1336666666666666,,,,,,,
505,1i,150.0,6,4.5214,5,25.72,False,2,13.5641,21.71,132.09,scenario_normal_balanced,train,development,0.11,4.009999999999998,4.135,0.17146666666666666,1.0,110.38,4.0,9.0,False,15,40.0,651.0816,0.1336666666666666,,,,,,,
510,1i,150.0,7,4.9015,5,25.72,False,2,8.1667,21.71,24.89,scenario_normal_balanced,train,development,0.11,4.009999999999998,2.3661000000000003,0.17146666666666666,1.0,3.1799999999999997,4.0,14.0,False,20,46.66666666666667,823.4520000000002,0.1336666666666666,,,,,,,
515,1i,150.0,6,1.8485,5,25.72,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,4.009999999999998,-0.7397,0.17146666666666666,0.0,0.0,4.0,19.0,False,25,40.0,266.184,0.1336666666666666,,,,,,,
520,1i,150.0,6,0.7088,5,25.72,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,0.0,-0.4338000000000001,0.17146666666666666,0.0,0.0,4.0,24.0,False,30,40.0,102.06720000000001,0.0,,,,,,,
525,1i,150.0,7,2.378,6,29.73,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,4.010000000000002,0.2947000000000002,0.19820000000000002,-1.0,-381.41,5.0,4.0,False,35,46.66666666666667,399.5040000000001,0.1336666666666667,,,,,,,
530,1i,150.0,6,2.5072,3,29.72,False,1,0.0,21.71,21.71,scenario_normal_balanced,train,development,0.11,4.0,0.5265000000000002,0.19813333333333333,-1.0,-246.08,6.0,2.0,False,40,40.0,361.0368,0.13333333333333333,,,,,,,
535,1i,150.0,7,7.1783,1,1.0,False,1,4.2634,6.81,6.81,scenario_normal_balanced,train,development,0.11,-24.72,2.6569000000000003,0.006666666666666667,-1.0,-125.28,7.0,1.0,False,45,46.66666666666667,1205.9544,-0.824,,,,,,,
540,1i,150.0,7,2.8648,4,9.06,False,1,0.0194,5.01,5.01,scenario_normal_balanced,train,development,0.11,-16.659999999999997,-2.0367000000000006,0.0604,-1.0,-19.880000000000003,7.0,6.0,False,50,46.66666666666667,481.2864,-0.5553333333333332,,57.97024544680852,,537.0,5.1276,,
545,1i,150.0,8,2.8485,7,25.74,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,0.019999999999999574,1.0,0.1716,0.0,-16.71,0.0,4.0,True,,53.333333333333336,546.912,0.0006666666666666524,,57.97024544680852,,537.0,5.1276,,
550,1i,150.0,8,1.3303,7,25.72,False,2,13.6924,5.0,400.94,scenario_normal_balanced,train,development,0.11,0.0,0.6215,0.17146666666666666,1.0,379.23,0.0,9.0,True,,53.333333333333336,255.41760000000002,0.0,,57.97024544680852,,537.0,5.1276,,
555,1i,150.0,8,0.0192,7,25.72,False,2,13.7419,5.0,264.43,scenario_normal_balanced,train,development,0.11,-4.010000000000002,-2.3588,0.17146666666666666,1.0,242.72,0.0,14.0,True,,53.333333333333336,3.6864000000000003,-0.1336666666666667,,57.97024544680852,,537.0,5.1276,,
560,1i,150.0,9,2.9418,8,25.72,False,2,13.2381,5.0,131.33,scenario_normal_balanced,train,development,0.11,-4.0,0.4346000000000001,0.17146666666666666,1.0,109.62,0.0,19.0,True,,60.0,635.4288,-0.13333333333333333,,57.97024544680852,,537.0,5.1276,,
565,1i,150.0,10,3.0478,8,25.72,False,2,7.4399,5.0,38.54,scenario_normal_balanced,train,development,0.11,24.72,-4.1305,0.17146666666666666,1.0,31.73,0.0,24.0,True,,66.66666666666667,731.4720000000001,0.824,,57.97024544680852,,537.0,5.1276,,
570,1i,150.0,11,2.5269,8,25.72,False,2,0.5149,5.0,5.6,scenario_normal_balanced,train,development,0.11,16.659999999999997,-0.33789999999999987,0.17146666666666666,1.0,0.5899999999999999,1.0,4.0,False,0,73.33333333333334,667.1016000000001,0.5553333333333332,,,,570.0,5.6036,,
575,1i,150.0,11,1.2224,10,29.72,False,2,0.0001,5.0,5.0,scenario_normal_balanced,train,development,0.11,3.9800000000000004,-1.6261,0.19813333333333333,1.0,0.0,2.0,2.0,True,,73.33333333333334,322.71360000000004,0.13266666666666668,,,,570.0,5.6036,,
580,1i,150.0,11,0.0453,10,29.72,False,2,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,4.0,-1.2850000000000001,0.19813333333333333,0.0,-395.94,3.0,1.0,False,0,73.33333333333334,11.959200000000001,0.13333333333333333,,,,580.0,5.0021,,
585,1i,150.0,11,0.0001,11,29.72,False,2,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,4.0,-0.0191,0.19813333333333333,0.0,-259.43,3.0,6.0,False,5,73.33333333333334,0.026400000000000007,0.13333333333333333,,,,580.0,5.0021,,
590,1i,150.0,9,2.2866,6,29.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,4.0,-0.6552000000000002,0.19813333333333333,-1.0,-126.33000000000001,4.0,4.0,False,10,60.0,493.9056,0.13333333333333333,,,,580.0,5.0021,,587.0
595,1i,150.0,8,2.1977,6,29.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,4.0,-0.8500999999999999,0.19813333333333333,-1.0,-33.54,4.0,9.0,False,15,53.333333333333336,421.95840000000004,0.13333333333333333,,,,580.0,5.0021,,587.0
600,1i,150.0,9,3.3388,7,36.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,11.0,0.8119000000000001,0.2448,-1.0,-0.5999999999999996,4.0,14.0,False,20,60.0,721.1808000000001,0.36666666666666664,,,,580.0,5.0021,,587.0
605,1i,150.0,8,2.1381,7,36.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,7.0,0.9157000000000002,0.2448,-1.0,0.0,4.0,19.0,False,25,53.333333333333336,410.51520000000005,0.23333333333333334,,,,580.0,5.0021,,587.0
610,1i,150.0,7,0.0,7,36.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,7.0,-0.0453,0.2448,-1.0,0.0,4.0,24.0,False,30,46.66666666666667,0.0,0.23333333333333334,,,,580.0,5.0021,,587.0
615,1i,150.0,8,3.0278,7,36.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,7.0,3.0277,0.2448,-1.0,0.0,5.0,4.0,False,35,53.333333333333336,581.3376000000001,0.23333333333333334,,,,580.0,5.0021,,587.0
620,1i,150.0,7,4.4908,4,36.72,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,2.2042,0.2448,-1.0,,6.0,2.0,False,40,46.66666666666667,754.4544000000002,0.23333333333333334,,,,580.0,5.0021,,619.0
625,1i,150.0,7,4.7634,1,40.13,False,0,,,,scenario_normal_balanced,train,development,0.11,10.410000000000004,2.5656999999999996,0.26753333333333335,-1.0,,7.0,1.0,False,45,46.66666666666667,800.2512000000002,0.34700000000000014,,,,580.0,5.0021,,619.0
630,1i,150.0,7,2.2319,4,17.72,False,0,,,,scenario_normal_balanced,train,development,0.11,-19.0,-1.1069,0.11813333333333333,-1.0,,7.0,6.0,False,50,46.66666666666667,374.95920000000007,-0.6333333333333333,,,,580.0,5.0021,,619.0
635,1i,150.0,7,0.1392,6,28.74,False,0,,,,scenario_normal_balanced,train,development,0.11,-7.98,-1.9989000000000001,0.1916,-1.0,,0.0,4.0,True,,46.66666666666667,23.385600000000004,-0.266,,,,580.0,5.0021,,619.0
640,1i,150.0,7,0.0,7,28.72,False,0,,,,scenario_normal_balanced,train,development,0.11,-8.0,0.0,0.19146666666666665,-1.0,,0.0,9.0,True,,46.66666666666667,0.0,-0.26666666666666666,,,,580.0,5.0021,,619.0
645,1i,150.0,8,2.3205,7,28.72,False,0,,,,scenario_normal_balanced,train,development,0.11,-8.0,-0.7073,0.19146666666666665,-1.0,,0.0,14.0,True,,53.333333333333336,445.536,-0.26666666666666666,,,,580.0,5.0021,,619.0
650,1i,150.0,9,1.9727,7,28.72,False,0,,,,scenario_normal_balanced,train,development,0.11,-8.0,-2.5181000000000004,0.19146666666666665,0.0,,0.0,19.0,True,,60.0,426.10319999999996,-0.26666666666666666,,,,580.0,5.0021,,619.0
655,1i,150.0,10,2.3403,8,28.72,False,0,,,,scenario_normal_balanced,train,development,0.11,-11.410000000000004,-2.4231,0.19146666666666665,0.0,,0.0,24.0,True,,66.66666666666667,561.6720000000001,-0.38033333333333347,,,,580.0,5.0021,,619.0
660,1i,150.0,10,1.4446,8,28.72,False,0,,,,scenario_normal_balanced,train,development,0.11,11.0,-0.7872999999999999,0.19146666666666665,0.0,,1.0,4.0,False,0,66.66666666666667,346.70400000000006,0.36666666666666664,,,,580.0,5.0021,,619.0
665,1i,150.0,10,0.7106,9,32.72,False,0,,,,scenario_normal_balanced,train,development,0.11,3.9800000000000004,0.5714,0.21813333333333332,0.0,,2.0,2.0,True,,66.66666666666667,170.544,0.13266666666666668,,,,580.0,5.0021,,619.0
670,1i,150.0,11,2.3868,9,32.72,False,0,,,,scenario_normal_balanced,train,development,0.11,4.0,2.3868,0.21813333333333332,0.0,,3.0,1.0,False,0,73.33333333333334,630.1152000000001,0.13333333333333333,,,,,,,
675,1i,150.0,12,2.2682,10,32.72,False,0,,,,scenario_normal_balanced,train,development,0.11,4.0,-0.05229999999999979,0.21813333333333332,0.0,,3.0,6.0,False,5,80.0,653.2416000000001,0.13333333333333333,,,,,,,
680,1i,150.0,9,3.4706,6,32.72,False,0,,,,scenario_normal_balanced,train,development,0.11,4.0,1.4979000000000002,0.21813333333333332,0.0,,4.0,4.0,False,10,60.0,749.6496000000001,0.13333333333333333,,,,,,,
685,1i,150.0,8,1.9148,6,32.72,False,1,27.1273,428.45,428.45,scenario_normal_balanced,train,development,0.11,4.0,-0.4255,0.21813333333333332,1.0,,4.0,9.0,False,15,53.333333333333336,367.64160000000004,0.13333333333333333,,,,,,,
690,1i,150.0,7,0.0,7,46.76,False,1,26.4476,293.31,293.31,scenario_normal_balanced,train,development,0.11,18.04,-1.4446,0.3117333333333333,1.0,,4.0,14.0,False,20,46.66666666666667,0.0,0.6013333333333333,,,,,,,
695,1i,150.0,7,0.0,7,46.76,False,1,26.9768,159.97,159.97,scenario_normal_balanced,train,development,0.11,14.04,-0.7106,0.3117333333333333,1.0,,4.0,19.0,False,25,46.66666666666667,0.0,0.46799999999999997,,,,,,,
700,1i,150.0,9,3.6052,7,46.76,False,1,17.9045,46.12,46.12,scenario_normal_balanced,train,development,0.11,14.04,1.2184,0.3117333333333333,1.0,,4.0,24.0,False,30,60.0,778.7232,0.46799999999999997,,,,,,,
705,1i,150.0,10,2.0958,7,46.76,False,1,3.0199,1.02,1.02,scenario_normal_balanced,train,development,0.11,14.04,-0.1724000000000001,0.3117333333333333,1.0,,5.0,4.0,False,35,66.66666666666667,502.9920000000001,0.46799999999999997,,,,,,,
710,1i,150.0,9,1.9081,6,59.47,False,1,0.0,1.0,1.0,scenario_normal_balanced,train,development,0.11,26.75,-1.5625000000000002,0.39646666666666663,1.0,,6.0,2.0,False,40,60.0,412.1496,0.8916666666666667,,,,,,,
715,1i,150.0,7,2.1052,3,59.04,False,1,0.0,1.0,1.0,scenario_normal_balanced,train,development,0.11,26.32,0.1903999999999999,0.3936,0.0,-427.45,7.0,1.0,False,45,46.66666666666667,353.6736,0.8773333333333333,,,,,,,
720,1i,150.0,7,1.2212,3,1.0,False,1,0.0,1.0,1.0,scenario_normal_balanced,train,development,0.11,-45.76,1.2212,0.006666666666666667,0.0,-292.31,7.0,6.0,False,50,46.66666666666667,205.16160000000002,-1.5253333333333332,,,,,,,
725,1i,150.0,8,3.2892,5,9.15,False,1,0.0,1.0,1.0,scenario_normal_balanced,train,development,0.11,-37.61,3.2892,0.061000000000000006,0.0,-158.97,0.0,4.0,True,,53.333333333333336,631.5264000000001,-1.2536666666666667,,,,,,,
730,1i,150.0,9,3.2312,7,35.77,False,1,0.0,1.0,1.0,scenario_normal_balanced,train,development,0.11,-10.989999999999995,-0.3740000000000001,0.2384666666666667,0.0,-45.12,0.0,9.0,True,,60.0,697.9392,-0.3663333333333332,,,,,,,
735,1i,150.0,10,2.7064,7,35.76,False,1,0.0,1.0,1.0,scenario_normal_balanced,train,development,0.11,-11.0,0.6105999999999998,0.23839999999999997,0.0,-0.020000000000000018,0.0,14.0,True,,66.66666666666667,649.5360000000001,-0.36666666666666664,,,,,,,
740,1i,150.0,10,1.6495,8,35.76,False,1,0.0,1.0,1.0,scenario_normal_balanced,train,development,0.11,-23.71,-0.25859999999999994,0.23839999999999997,0.0,0.0,0.0,19.0,True,,66.66666666666667,395.88000000000005,-0.7903333333333333,,,,,,,
745,1i,150.0,10,0.5392,9,42.89,False,2,13.1533,1.0,430.65,scenario_normal_balanced,train,development,0.11,-16.15,-1.5659999999999998,0.2859333333333333,1.0,429.65,0.0,24.0,True,,66.66666666666667,129.40800000000002,-0.5383333333333333,,,,,,,
750,1i,150.0,10,0.0084,10,42.76,False,2,13.4999,1.0,297.27,scenario_normal_balanced,train,development,0.11,41.76,-1.2128,0.28506666666666663,1.0,296.27,1.0,4.0,False,0,66.66666666666667,2.016,1.392,,14.774759999999997,1.7437604228997525,706.0,1.001,,
755,1i,150.0,12,2.8733,10,42.76,False,2,12.3559,1.0,164.4,scenario_normal_balanced,train,development,0.11,33.61,-0.41590000000000016,0.28506666666666663,1.0,163.4,2.0,2.0,True,,80.0,827.5104,1.1203333333333334,,14.774759999999997,1.7437604228997525,706.0,1.001,,
760,1i,150.0,13,1.9489,10,42.76,False,2,8.3894,1.0,69.79,scenario_normal_balanced,train,development,0.11,6.989999999999995,-1.2822999999999998,0.28506666666666663,1.0,68.79,3.0,1.0,False,0,86.66666666666667,608.0568000000001,0.23299999999999982,,,,750.0,1.001,,
765,1i,150.0,13,0.423,12,56.8,False,2,2.7492,1.0,20.99,scenario_normal_balanced,train,development,0.11,21.04,-2.2834,0.37866666666666665,1.0,19.99,3.0,6.0,False,5,86.66666666666667,131.976,0.7013333333333333,,,,750.0,1.001,,
770,1i,150.0,9,0.959,7,56.8,False,1,4.3424,9.59,9.59,scenario_normal_balanced,train,development,0.11,21.04,-0.6905,0.37866666666666665,0.0,8.59,4.0,4.0,False,10,60.0,207.144,0.7013333333333333,,,,750.0,1.001,,
775,1i,150.0,7,0.0,7,56.8,False,0,,,,scenario_normal_balanced,train,development,0.11,13.909999999999997,-0.5392,0.37866666666666665,-2.0,,4.0,9.0,False,15,46.66666666666667,0.0,0.46366666666666656,,,,750.0,1.001,,
780,1i,150.0,9,4.5107,7,56.8,False,0,,,,scenario_normal_balanced,train,development,0.11,14.04,4.5023,0.37866666666666665,-2.0,,4.0,14.0,False,20,60.0,974.3112000000001,0.46799999999999997,,,,750.0,1.001,,
785,1i,150.0,9,1.5482,7,56.8,False,0,,,,scenario_normal_balanced,train,development,0.11,14.04,-1.3251,0.37866666666666665,-2.0,,4.0,19.0,False,25,60.0,334.4112,0.46799999999999997,,,,750.0,1.001,,
790,1i,150.0,9,2.0038,8,63.8,False,0,,,,scenario_normal_balanced,train,development,0.11,21.04,0.05489999999999995,0.42533333333333334,-2.0,,4.0,24.0,False,30,60.0,432.8208,0.7013333333333333,,,,750.0,1.001,,
795,1i,150.0,9,1.1287,8,63.8,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,0.7057,0.42533333333333334,-2.0,,5.0,4.0,False,35,60.0,243.7992,0.23333333333333334,,,,750.0,1.001,,
800,1i,150.0,7,0.1485,6,63.8,False,1,26.1575,376.49,376.49,scenario_normal_balanced,train,development,0.11,7.0,-0.8105,0.42533333333333334,0.0,366.90000000000003,6.0,2.0,False,40,46.66666666666667,24.948,0.23333333333333334,,,,750.0,1.001,,
805,1i,150.0,8,7.3144,2,63.55,False,1,26.7644,244.54,244.54,scenario_normal_balanced,train,development,0.11,6.75,7.3144,0.42366666666666664,1.0,,7.0,1.0,False,45,53.333333333333336,1404.3648,0.225,,,,750.0,1.001,,
810,1i,150.0,9,5.532,2,1.0,False,1,19.0201,126.25,126.25,scenario_normal_balanced,train,development,0.11,-55.8,1.0213,0.006666666666666667,1.0,,7.0,6.0,False,50,60.0,1194.912,-1.8599999999999999,,,,750.0,1.001,,
815,1i,150.0,9,2.4108,4,20.72,False,1,14.4712,45.07,45.07,scenario_normal_balanced,train,development,0.11,-36.08,0.8626,0.13813333333333333,1.0,,0.0,4.0,True,,60.0,520.7328000000001,-1.2026666666666666,,,,750.0,1.001,,
820,1i,150.0,9,0.1036,8,45.78,False,1,0.9043,14.28,14.28,scenario_normal_balanced,train,development,0.11,-18.019999999999996,-1.9002000000000001,0.3052,1.0,,0.0,9.0,True,,60.0,22.3776,-0.6006666666666666,,,,750.0,1.001,,
825,1i,150.0,9,0.0002,9,45.76,False,1,0.0014,13.71,13.71,scenario_normal_balanced,train,development,0.11,-18.04,-1.1285,0.30506666666666665,1.0,,0.0,14.0,True,,60.0,0.0432,-0.6013333333333333,,,,750.0,1.001,,
830,1i,150.0,9,0.0,9,45.76,False,1,0.0,13.71,13.71,scenario_normal_balanced,train,development,0.11,-18.04,-0.1485,0.30506666666666665,0.0,-362.78000000000003,0.0,19.0,True,,60.0,0.0,-0.6013333333333333,,,,750.0,1.001,,
835,1i,150.0,10,2.1326,9,45.76,False,1,0.0,13.71,13.71,scenario_normal_balanced,train,development,0.11,-17.79,-5.1818,0.30506666666666665,0.0,-230.82999999999998,0.0,24.0,True,,66.66666666666667,511.82400000000007,-0.593,,,,750.0,1.001,,
840,1i,150.0,12,3.1074,9,45.76,False,1,0.0,13.71,13.71,scenario_normal_balanced,train,development,0.11,44.76,-2.4246,0.30506666666666665,0.0,-112.53999999999999,1.0,4.0,False,0,80.0,894.9312,1.492,,126.47696399999998,12.615735695189805,820.0,14.2815,530.5316651130601,768.0
845,1i,150.0,12,1.842,10,45.76,False,1,0.0,13.71,13.71,scenario_normal_balanced,train,development,0.11,25.04,-0.5688,0.30506666666666665,0.0,-31.36,2.0,2.0,True,,80.0,530.4960000000001,0.8346666666666667,,126.47696399999998,12.615735695189805,820.0,14.2815,530.5316651130601,768.0
850,1i,150.0,12,0.3894,10,45.76,False,2,13.5244,13.71,456.25,scenario_normal_balanced,train,development,0.11,-0.020000000000003126,0.28580000000000005,0.30506666666666665,1.0,441.97,3.0,1.0,False,0,80.0,112.14720000000001,-0.0006666666666667708,,,,840.0,13.712,,
855,1i,150.0,12,0.0016,12,49.76,False,2,12.4543,13.71,328.78,scenario_normal_balanced,train,development,0.11,4.0,0.0014,0.3317333333333333,1.0,315.07,3.0,6.0,False,5,80.0,0.46080000000000004,0.13333333333333333,,,,840.0,13.712,,
860,1i,150.0,8,0.6293,7,49.76,False,1,24.7433,205.24,205.24,scenario_normal_balanced,train,development,0.11,4.0,0.6293,0.3317333333333333,0.0,191.53,4.0,4.0,False,10,53.333333333333336,120.82560000000001,0.13333333333333333,,,,840.0,13.712,,
865,1i,150.0,10,4.6688,7,49.76,False,1,14.9995,104.7,104.7,scenario_normal_balanced,train,development,0.11,4.0,2.5362,0.3317333333333333,0.0,90.99000000000001,4.0,9.0,False,15,66.66666666666667,1120.5120000000002,0.13333333333333333,,,,840.0,13.712,,
870,1i,150.0,9,2.0763,7,49.76,False,1,18.5899,18.47,18.47,scenario_normal_balanced,train,development,0.11,4.0,-1.0311000000000003,0.3317333333333333,0.0,4.759999999999998,4.0,14.0,False,20,60.0,448.48079999999993,0.13333333333333333,,,,840.0,13.712,,
875,1i,150.0,8,0.0,8,63.8,False,0,,,,scenario_normal_balanced,train,development,0.11,18.04,-1.842,0.42533333333333334,-1.0,,4.0,19.0,False,25,53.333333333333336,0.0,0.6013333333333333,,,,840.0,13.712,,
880,1i,150.0,8,0.0,8,63.8,False,0,,,,scenario_normal_balanced,train,development,0.11,18.04,-0.3894,0.42533333333333334,-2.0,,4.0,24.0,False,30,53.333333333333336,0.0,0.6013333333333333,,,,840.0,13.712,,
885,1i,150.0,8,0.0,8,63.8,False,0,,,,scenario_normal_balanced,train,development,0.11,14.04,-0.0016,0.42533333333333334,-2.0,,5.0,4.0,False,35,53.333333333333336,0.0,0.46799999999999997,,,,840.0,13.712,,
890,1i,150.0,8,3.5739,6,63.8,False,0,,,,scenario_normal_balanced,train,development,0.11,14.04,2.9446000000000003,0.42533333333333334,-1.0,,6.0,2.0,False,40,53.333333333333336,686.1888,0.46799999999999997,,,,840.0,13.712,,
895,1i,150.0,9,5.759,2,63.68,False,0,,,,scenario_normal_balanced,train,development,0.11,13.920000000000002,1.0902000000000003,0.4245333333333333,-1.0,,7.0,1.0,False,45,60.0,1243.9440000000002,0.4640000000000001,,,,840.0,13.712,,
900,1i,150.0,9,2.8669,3,15.22,False,0,,,,scenario_normal_balanced,train,development,0.11,-34.54,0.7906,0.10146666666666668,-1.0,,7.0,6.0,False,50,60.0,619.2503999999999,-1.1513333333333333,,,,840.0,13.712,,
